group,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax
Hispanics,2045,P5,6.9500000000000028,0,0,0,0,0,0,0,0,0,13.279999999999745,28.200000000000273,0,0,0,0,165.19000000000005,0,0,0,0,0,0,0,0,0,0
Hispanics,2045,P50,735.5,0,0,0,0,3.8999999999998636,0,0,0,0,-487.10000000000218,-927.90000000000146,0,0,-630,0,-651.5,-896,0,0,0,0,29.100000000000364,0,0,0,0
Hispanics,2045,P75,1134,0,-37,-138,0,15,0,0,0,0,-486,-1370,42,0,-1814,-15,-684,-1484,0,0,980,0,-2303,-1929,0,0,4
Hispanics,2045,P90,938,-23,-203,-621,-3,31,0,0,0,0,-1031,-1595,184,0,-3089,-140,-873,-2330,-4,-3,853,0,-2955,-3263,-171,0,-46
Hispanics,2045,P95,613,-16,-316,-866,-4,-31,137,0,0,-28,-2523,-2161,288,-2621,-3184,-299,-3499,-4390,-144,-73,806,0,-3083,-5345,-343,0,-106
Hispanics,2045,P99,2241,0,-457,-1131,-26,0,99,0,0,-1,-627,-3049,1942,0,-2825,-651,-4984,-5204,-296,-256,130,0,-631,-6975,-770,-537,-227
Hispanics,2055,P10,68.2,0,0,0,0,0,0,0,0,0,557.17000000000007,1000.9000000000001,0,0,0,0,606.53000000000065,1411,0,0,0,0,0,0,0,0,0
Hispanics,2055,P25,500.09999999999991,0,0,0,0,0,0,0,0,0,831.09999999999854,1041.1000000000004,0,0,0,0,640.90000000000146,1054.1000000000004,0,0,0,0,0,0,0,0,0
Hispanics,2055,P5,10.159999999999997,0,0,0,0,0,0,0,0,0,251.03999999999996,81.820000000000618,0,0,0,0,327.84000000000003,0,0,0,0,0,0,0,0,0,0
Hispanics,2055,P50,1429.1999999999998,0,0,0,0,5.5,0,0,0,0,-134.90000000000146,-899.70000000000073,0,0,-1256.3999999999996,0,-273.20000000000073,-829.20000000000073,0,0,118.5,0,-667.79999999999927,0,0,0,0
Hispanics,2055,P75,2254,0,-82,-202,0,6,0,0,0,0,397,-1164,59,0,-2456,-17,-78,-1364,0,-2,2248,0,-3140,-2513,0,0,5
Hispanics,2055,P90,3299,-3,-230,-558,-3,58,0,0,0,-25,-427,-982,213,0,-3574,-148,-233,-1762,4,-17,2958,0,-3799,-4683,-197,0,-28
Hispanics,2055,P95,2673,-15,-361,-638,-5,62,-35,0,0,-23,-1752,-1801,341,0,-4416,-201,-2796,-2422,-8,-8,3044,0,-3207,-7461,-376,0,-20
Hispanics,2055,P99,2441,0,-2896,-1489,-42,391,320,0,0,-110,-1448,-1378,1836,0,-2490,-734,-531,139,0,-286,4518,0,-523,-8266,-904,-820,-20
Hispanics,2065,P10,119.34,0,0,0,0,0,0,0,0,0,777.12000000000012,2340.2200000000003,0,0,0,0,812.80999999999949,2445.81,0,0,0,0,0,0,0,0,0
Hispanics,2065,P25,695.99999999999989,0,0,0,0,0,0,0,0,0,588,966.5,0,0,0,0,558.09999999999854,961.20000000000073,0,0,0,0,0,0,0,0,0
Hispanics,2065,P5,10.539999999999992,0,0,0,0,0,0,0,0,0,434.52,373.03999999999996,0,0,0,0,509.2800000000002,29.58,0,0,0,0,0,0,0,0,0
Hispanics,2065,P50,2053.6000000000004,0,0,0,0,9.0999999999999091,0,0,0,0,-48.100000000002183,-568.29999999999927,0,0,-1735.7000000000007,0,64.399999999994179,-548.10000000000218,0,0,262.39999999999998,0,-1457,0,0,0,0
Hispanics,2065,P75,3478,0,-24,-124,-1,26,0,0,0,0,-502,-513,71,0,-2988,-45,-1026,-528,0,-3,3756,0,-4296,-3279,0,0,17
Hispanics,2065,P90,4042,-17,-264,-533,-4,38,0,0,0,-17,15,-1055,242,0,-4736,-247,-1228,-923,0,0,4955,0,-4479,-6432,-219,0,27
Hispanics,2065,P95,4044,-54,-399,-359,-6,19,-13,0,0,-31,-1074,-1188,385,0,-4754,-407,-481,-1497,-101,10,5674,0,-4007,-8848,-401,0,-11
Hispanics,2065,P99,7147,0,-4278,1827,-38,300,0,0,-998,-82,-7036,-4433,2362,0,-3396,-881,-914,-3644,-1417,0,6946,0,-817,-10328,-377,-3224,-39
Male,2025,P10,21.02000000000001,0,0,0,0,0,0,0,0,0,267.01000000000022,438.05000000000018,0,0,0,0,264.34000000000015,519.4900000000016,0,0,0,0,0,0,0,0,0
Male,2025,P25,21.200000000000045,0,0,0,0,1.1000000000000227,0,0,0,0,-212.5,-247.89999999999964,0,0,103,0,-258.5,-251.79999999999927,0,0,0,0,146.10000000000036,0,0,0,0
Male,2025,P5,8.9399999999999977,0,0,0,0,0,0,0,0,0,354.6899999999996,207.66000000000076,0,0,0,0,372.18000000000029,299.51999999999953,0,0,0,0,0,0,0,0,0
Male,2025,P50,30.599999999999454,0,0,-46.199999999999989,0,-2.5999999999999091,0,0,0,0,-392.39999999999418,-350,0,0,-476.20000000000073,0,-395.90000000000146,-454.70000000000073,0,0,0,0,-351.20000000000073,0,0,0,0
Male,2025,P75,70,-110,-86,-111,-1,-12,0,0,0,0,-403,-435,77,0,-546,-70,-476,-607,-1,-1,8,0,-478,-396,-9,0,-20
Male,2025,P90,80,-125,-187,-254,-2,2,36,0,0,0,-542,-408,179,0,-622,-196,-475,-921,0,-12,0,0,-499,-420,-169,0,-58
Male,2025,P95,-61,-53,-233,-435,-4,12,10,0,0,-8,-929,-552,259,0,-581,-310,-671,-1085,24,-87,0,0,-546,-486,-285,0,-75
Male,2025,P99,0,-144,-1359,-90,-17,98,19,0,0,-17,-540,-1738,955,0,-593,-727,-560,-1810,0,-14,0,-245,-600,-590,-400,-1209,-167
Males,2015,P10,0,0,0,0,0,0,0,0,0,0,-6,-5.1000000000003638,0,0,0,0,-3.9900000000016007,-7.999999999992724E-2,0,0,0,0,0,0,0,0,0
Males,2015,P25,0,0,0,0,0,0,0,0,0,0,-47.200000000000728,-36,0,0,0,0,-25,-32.099999999998545,0,0,0,0,0,0,0,0,0
Males,2015,P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Males,2015,P50,0,-52.899999999999977,0,-15.099999999999966,0,0,0,0,0,0,-55.69999999999709,-82.700000000000728,0,0,0,0,-86.900000000001455,-115.5,0,0,0,0,0,0,0,0,0
Males,2015,P75,0,-153,0,-17,0,0,0,0,0,0,-87,-83,0,0,0,0,-58,-136,-5,0,0,0,0,0,0,0,-3
Males,2015,P90,0,-145,0,-42,0,0,0,0,0,0,-321,-117,0,0,0,0,-244,-41,-6,-4,0,0,0,0,0,0,-13
Males,2015,P95,0,-158,0,-71,0,0,0,0,0,0,-120,-169,0,0,0,0,-118,27,0,-11,0,-30,0,0,0,0,-7
Males,2015,P99,0,-232,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-379,0,1568,129,0,0,0,0,0,27,-92
Males,2035,P10,107.26000000000002,0,0,0,0,0,0,0,0,0,510.17999999999847,623.53000000000065,0,0,0,0,397.90999999999985,620.26000000000022,0,0,0,0,0,0,0,0,0
Males,2035,P25,251.09999999999991,0,0,0,0,3.5,0,0,0,0,-541.60000000000218,-769.20000000000073,0,0,-379,0,-574.19999999999709,-823,0,0,0,0,-115.89999999999964,0,0,0,0
Males,2035,P5,36.65,0,0,0,0,0,0,0,0,0,449.69000000000051,477.99000000000024,0,0,0,0,529.19999999999891,533.43000000000029,0,0,0,0,0,0,0,0,0
Males,2035,P50,315.59999999999945,0,0,-85.5,0,2.4000000000000909,0,0,0,0,-1000.1999999999971,-1317.0999999999985,0,0,-1513.4000000000015,0,-1024.3999999999942,-1307.4000000000015,0,0,53,0,-1541,0,0,0,0
Males,2035,P75,211,-85,-93,-311,-1,0,0,0,0,0,-1101,-1397,86,0,-2466,-50,-1361,-1839,-2,-4,146,0,-2008,-1665,0,0,-13
Males,2035,P90,329,-155,-225,-536,-3,12,352,0,0,-1,-1789,-1415,217,0,-2866,-218,-2250,-2057,0,-1,112,0,-1975,-1956,-160,0,-61
Males,2035,P95,282,-49,-323,-888,-5,0,17,0,0,-27,-1128,-1830,327,0,-2728,-372,-2517,-2901,-83,-9,58,-51,-1992,-2854,-339,0,-127
Males,2035,P99,343,0,-1358,135,-36,-248,-55,0,0,-29,-2593,-2472,1451,0,-1983,-1516,-4979,-2783,0,-346,-341,0,-389,-3596,-725,-2301,-143
Males,2045,P10,217.36,0,0,0,0,0,0,0,0,0,667.02999999999884,749.34000000000015,0,0,0,0,815.56999999999971,848.55999999999949,0,0,0,0,0,0,0,0,0
Males,2045,P25,583.79999999999995,0,0,0,0,0,0,0,0,0,-675.5,-993.59999999999854,0,0,-1015.5,0,-785.79999999999927,-1127.0999999999985,0,0,0,0,-571.39999999999964,0,0,0,0
Males,2045,P5,51.48,0,0,0,0,0,0,0,0,0,418.76999999999953,0,0,0,0,0,483.17000000000007,-8.4800000000004729,0,0,0,0,0,0,0,0,0
Males,2045,P50,1064,0,0,-68,0,3.2999999999997272,0,0,0,0,-1145.2999999999956,-1605.2000000000007,0,0,-2110.5,0,-1283.4000000000015,-1587.1000000000022,0,0,357.7,0,-1877.4000000000015,0,0,0,0
Males,2045,P75,1066,-29,-99,-359,-1,5,0,0,0,0,-1340,-1974,92,0,-3886,-50,-1732,-1954,0,-6,878,0,-3087,-2643,0,0,-18
Males,2045,P90,823,-56,-252,-613,-4,27,113,0,0,-18,-1696,-2648,247,0,-4768,-253,-3293,-2509,0,-14,561,0,-3478,-2975,-207,0,-68
Males,2045,P95,448,-20,-381,-1183,-6,68,53,0,0,-30,-1955,-3251,377,0,-4907,-412,-3222,-3791,37,-14,610,28,-3060,-4591,-380,0,-120
Males,2045,P99,-99,0,-1622,-1580,-36,0,220,0,0,-2,-1996,-3394,1774,0,-3071,-2402,-3196,-4209,0,-20,1002,0,-776,-6156,-811,-3259,-254
Males,2055,P10,319.09000000000003,0,0,0,0,0,0,0,0,0,947.93000000000029,1116.6300000000001,0,0,0,0,850.51000000000022,1177.4299999999985,0,0,0,0,0,0,0,0,0
Males,2055,P25,964,0,0,0,0,0,0,0,0,0,-547.29999999999927,-776.20000000000073,0,0,-1531.8999999999996,0,-575.20000000000073,-854.40000000000146,0,0,0,0,-1024.1000000000004,0,0,0,0
Males,2055,P5,72.06,0,0,0,0,0,0,0,0,0,1170.4000000000001,339.36000000000013,0,0,0,0,1452.1299999999992,534.40999999999985,0,0,0,0,0,0,0,0,0
Males,2055,P50,2073.1999999999998,0,0,-50.5,0,5.5999999999999091,0,0,0,0,-640.40000000000146,-1437.7999999999993,0,0,-2838.4000000000015,0,-410.09999999999854,-1490.5,0,0,591.20000000000005,0,-2257.1000000000004,0,0,0,0
Males,2055,P75,2411,0,-116,-574,-1,24,0,0,0,-12,-955,-1821,108,0,-4980,-79,-1006,-2170,0,-2,2252,0,-4136,-3362,0,0,3
Males,2055,P90,2062,-48,-290,-915,-4,0,15,-1487,0,-21,-2120,-2495,283,0,-6160,-292,-2998,-3111,-33,-22,1957,0,-4455,-3919,-254,0,-22
Males,2055,P95,1991,-48,-428,-1316,-6,73,5,0,-821,-25,-1333,-2640,422,0,-5861,-468,-2378,-3281,1,-29,1935,0,-3417,-5954,-433,0,-87
Males,2055,P99,5607,0,-2643,-1362,-43,164,-24,0,0,4,-2438,-1748,1900,0,-2318,-3191,1086,-2350,0,-122,2540,0,-175,-7201,-910,-1648,-176
Males,2065,P10,348.94,0,0,0,0,0,0,0,0,0,1061.3099999999995,1219.4500000000007,0,0,0,0,1023.5100000000002,1274.3500000000004,0,0,0,0,0,0,0,0,0
Males,2065,P25,1273.1999999999998,0,0,0,0,0,0,0,0,0,-447.79999999999927,-834.29999999999927,0,0,-2035.5,0,-305.60000000000218,-927.19999999999709,0,0,0,0,-1200.8000000000011,0,0,0,0
Males,2065,P5,92.43,0,0,0,0,0,0,0,0,0,1515.8299999999995,458.29999999999995,0,0,0,0,2007.9899999999998,785.86000000000058,0,0,0,0,0,0,0,0,0
Males,2065,P50,2930.4000000000015,0,0,36.399999999999977,0,6,0,0,0,0,-417.90000000000146,-1301.9000000000015,0,0,-3399.5999999999985,0,-568.69999999999709,-1229.9000000000015,0,0,1178.7,0,-2911.1999999999971,0,0,0,0
Males,2065,P75,3749,0,-124,-512,-2,1,0,0,0,-7,-520,-1429,117,0,-6033,-79,-1086,-1951,-2,0,3916,0,-5064,-4147,0,0,27
Males,2065,P90,3696,-14,-317,-790,-4,36,120,0,0,-12,-2128,-1937,309,0,-7204,-297,-1972,-2112,-35,-16,4002,0,-5143,-5016,-285,0,-2
Males,2065,P95,3112,0,-473,-1234,-6,98,52,0,0,-35,-1129,-2808,461,0,-6733,-499,-2580,-3540,-156,-12,4464,0,-4274,-7295,-494,0,-34
Males,2065,P99,548,0,-1244,-1928,-54,30,-191,0,0,-63,-4359,-5941,2717,0,-2172,-3237,-3627,-9409,-553,-70,4441,0,427,-8695,-1000,-879,-72
Married Individuals,2015,P10,0,0,0,0,0,0,0,0,0,0,-5.6599999999998545,-1.3999999999996362,0,0,0,0,-29.229999999999563,-4.1700000000000728,0,0,0,0,0,0,0,0,0
Married Individuals,2015,P25,0,0,0,0,0,0,0,0,0,0,-40.099999999998545,-12.399999999999636,0,0,0,0,-70.19999999999709,-16,0,0,0,0,0,0,0,0,0
Married Individuals,2015,P5,0,0,0,0,0,0,0,0,0,0,-1.9600000000000364,-1.3100000000004002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Married Individuals,2015,P50,0,-96.900000000000091,0,-8.7000000000000455,0,0,0,0,0,0,-35.599999999998545,-48.599999999998545,0,0,0,0,-98.899999999994179,-62.599999999998545,0,0,0,0,0,0,0,0,0
Married Individuals,2015,P75,0,-78,0,-13,0,0,0,0,0,0,-17,-113,0,0,0,0,-220,-119,-3,0,0,0,0,0,0,0,-1
Married Individuals,2015,P90,0,-167,0,-43,0,0,0,0,0,0,0,-96,0,0,0,0,-148,-210,-37,-6,0,-8,0,0,0,0,-6
Married Individuals,2015,P95,0,-285,0,-71,0,0,0,0,0,0,-196,-11,0,0,0,0,-80,-179,0,-12,0,-11,0,0,0,0,-8
Married Individuals,2015,P99,0,0,0,0,0,0,0,0,0,-2,0,-438,0,0,0,0,0,-12,0,0,0,0,0,0,0,0,-34
Married Individuals,2025,P10,36.330000000000013,0,0,0,0,0,0,0,0,0,-172.26000000000022,-179.4399999999996,0,0,0,0,-146.78999999999905,-159.75,0,0,0,0,0,0,0,0,0
Married Individuals,2025,P25,37.099999999999909,0,0,0,0,-0.80000000000006821,0,0,0,0,-412.59999999999854,-460.5,0,0,85.299999999999272,0,-385.70000000000073,-452.30000000000291,0,0,0,0,-27.800000000000182,0,0,0,0
Married Individuals,2025,P5,19.84,0,0,0,0,0,0,0,0,0,308.86999999999989,403.88000000000011,0,0,0,0,245.84000000000015,382.67000000000007,0,0,0,0,0,0,0,0,0
Married Individuals,2025,P50,81.300000000000182,-33.599999999999994,-17,-64.899999999999977,-0.10000000000000142,-1.6000000000003638,0,0,0,0,-367.89999999999418,-442.20000000000073,4.7000000000000028,0,-469.30000000000109,0,-558.79999999999563,-536.40000000000146,0,0,0,0,-354.30000000000109,-353.19999999999891,0,0,0
Married Individuals,2025,P75,18,-125,-98,-126,-1,-2,0,0,0,0,-401,-426,89,0,-580,-71,-594,-612,-7,-2,3,0,-519,-482,-81,0,-31
Married Individuals,2025,P90,28,-78,-199,-324,-3,-13,55,0,0,0,-581,-529,190,0,-582,-163,-818,-769,-15,-22,-4,0,-480,-518,-243,0,-46
Married Individuals,2025,P95,454,-57,-281,-387,-4,12,22,0,0,-27,-1040,-613,272,0,-570,-314,-692,-714,-50,-44,14,0,-553,-594,-359,0,-65
Married Individuals,2025,P99,0,-85,-1786,-578,-24,44,1,0,0,-31,-156,-1399,1132,0,-523,-865,-570,-1545,-3,-268,0,0,-580,-517,-401,-1085,-155
Married Individuals,2035,P10,128.36000000000001,0,0,0,0,0,0,0,0,0,-436.13000000000102,-452.97000000000025,0,0,0,0,-438.75,-414.5,0,0,0,0,0,0,0,0,0
Married Individuals,2035,P25,254.59999999999991,0,0,0,0,1.1999999999999318,0,0,0,0,-1164.5999999999985,-1180.1999999999989,0,0,-1350.1999999999998,0,-1174.2999999999993,-1226.8999999999978,0,0,0,0,-394.70000000000073,0,0,0,0
Married Individuals,2035,P5,69.349999999999994,0,0,0,0,0,0,0,0,0,606.40000000000055,434.94000000000051,0,0,0,0,674.59000000000015,367.82999999999993,0,0,0,0,0,0,0,0,0
Married Individuals,2035,P50,345.10000000000036,0,0,-121.60000000000002,0,1.3999999999996362,0,0,0,0,-1422.9000000000015,-1709.8999999999978,0,0,-1652.1000000000004,0,-1573.6000000000058,-1700.9000000000015,0,0,215.1,0,-1906.8999999999996,-1493.7000000000007,0,0,0
Married Individuals,2035,P75,241,-67,-105,-322,-1,4,0,0,0,0,-1642,-1943,99,0,-2681,-64,-2037,-2169,-1,-2,165,0,-2384,-2156,-63,0,-23
Married Individuals,2035,P90,428,-80,-233,-608,-4,21,0,0,0,-20,-2485,-2172,223,0,-3450,-165,-2803,-2902,14,-13,123,-1,-2552,-3010,-281,0,-75
Married Individuals,2035,P95,-24,-64,-341,-906,-5,-5,-61,0,0,-30,-2156,-2844,333,0,-3652,-340,-2423,-3355,0,-8,141,0,-2945,-3311,-414,0,-97
Married Individuals,2035,P99,0,-49,-1123,-1053,-28,-64,-11,0,-519,-24,-3803,-3714,1563,0,-3729,-1237,-4086,-5296,0,0,0,0,-3441,-3450,-1760,-1711,-191
Married Individuals,2045,P10,255.97999999999996,0,0,0,0,0,0,0,0,0,-395.61999999999898,-275.73000000000047,0,0,0,0,-404.19000000000051,-224.92000000000007,0,0,0,0,0,0,0,0,0
Married Individuals,2045,P25,668.90000000000009,0,0,0,0,2.3999999999999773,0,0,0,0,-1482.2000000000007,-1813.1000000000004,0,0,-2101.7000000000007,0,-1506.5999999999985,-1872.5,0,0,0,0,-1013.5000000000009,0,0,0,0
Married Individuals,2045,P5,118.05000000000001,0,0,0,0,0,0,0,0,0,571.08000000000084,88.829999999999927,0,0,0,0,725.22000000000116,130.69999999999982,0,0,0,0,0,0,0,0,0
Married Individuals,2045,P50,999.70000000000073,0,0,-160.29999999999995,0,5.7999999999997272,0,0,0,0,-2033.2999999999956,-2414.3000000000029,0,0,-2418.1999999999989,0,-2118.5,-2454.5999999999985,0,0,623.80000000000007,0,-2920.8999999999996,-2308.8999999999996,0,0,0
Married Individuals,2045,P75,856,-36,-121,-457,-1,2,0,0,0,0,-2106,-2683,114,0,-4303,-67,-2843,-3005,0,-12,773,0,-4212,-3599,-102,0,-24
Married Individuals,2045,P90,771,-54,-270,-823,-3,82,0,0,0,-27,-3299,-2975,264,0,-6141,-262,-4487,-3743,0,-3,748,0,-5005,-5723,-318,0,-74
Married Individuals,2045,P95,1195,0,-351,-1700,-5,25,-44,0,0,-31,-4399,-4365,385,0,-6959,-418,-4294,-4382,0,-26,399,0,-5298,-6536,-493,0,-147
Married Individuals,2045,P99,624,0,-2027,-1725,-33,501,-95,-1787,0,-20,-2095,-5522,2050,0,-6768,-2252,-6531,-6680,-144,-50,-33,0,-6273,-7099,-3871,-445,-167
Married Individuals,2055,P10,360.21,0,0,0,0,0,0,3717.23,0,0,-578.82999999999993,-511.98999999999978,0,0,0,0,-618.11000000000058,-501,0,0,0,0,0,0,0,0,0
Married Individuals,2055,P25,1088.7,0,0,0,0,3.6000000000001364,0,0,0,0,-1724.4000000000015,-2068.7999999999993,0,0,-3225.9000000000005,0,-1694.7999999999993,-2139.6000000000022,0,0,0,0,-1758.6999999999989,0,0,0,0
Married Individuals,2055,P5,151.36000000000001,0,0,0,0,0,0,0,0,0,552.63000000000011,175.34000000000015,0,0,0,0,547.3799999999992,277.26000000000022,0,0,0,0,0,0,0,0,0
Married Individuals,2055,P50,1975.5,0,-10.800000000000182,-192.79999999999995,0,4,0,0,0,0,-1793,-2565.7000000000007,0.69999999999999929,0,-3224.6000000000004,0,-1894.0999999999985,-2545.3000000000029,0,0,1007.9,0,-3669.2000000000007,-3027.2000000000007,0,0,0
Married Individuals,2055,P75,2148,-8,-118,-842,-2,4,0,0,0,-18,-2154,-3026,137,0,-5481,-93,-2631,-3676,0,-6,1897,0,-5341,-4599,-132,0,-13
Married Individuals,2055,P90,2197,-127,-309,-1312,-4,27,138,0,0,-30,-2710,-3533,305,0,-7761,-309,-4830,-4862,-31,-14,1774,0,-6538,-7374,-364,0,-56
Married Individuals,2055,P95,1764,0,-428,-1931,-6,0,-65,0,0,-37,-2398,-4598,438,0,-8614,-489,-4622,-4988,0,-73,1719,0,-6906,-8337,-558,0,-111
Married Individuals,2055,P99,2288,0,-3224,-1289,-49,17,-14,0,0,-60,-5627,-6987,2388,0,-7853,-2432,-5963,-7758,0,-233,817,0,-7190,-8208,-3710,0,-86
Married Individuals,2065,P10,424.51000000000005,0,0,0,0,0,0,0,0,0,-621.28999999999905,-873.85000000000036,0,0,0,0,-799.5099999999984,-964.55999999999949,0,0,0,0,0,0,0,0,0
Married Individuals,2065,P25,1337.5,0,0,0,0,4.9000000000000909,0,0,0,0,-1857.1000000000022,-2280.1999999999989,0,0,-4259.8999999999996,0,-1944.7000000000007,-2439.6000000000022,0,0,0,0,-2141.5,0,0,0,0
Married Individuals,2065,P5,203.07999999999998,0,0,0,0,0,0,0,0,0,487.60000000000036,13.239999999999782,0,0,0,0,691.78000000000065,346.06000000000131,0,0,0,0,0,0,0,0,0
Married Individuals,2065,P50,2800.0999999999985,0,-8.5,-113.20000000000005,0,11.100000000000364,0,0,0,0,-1898.7999999999956,-2637,0.40000000000000036,0,-4009.7000000000007,0,-2146.5999999999985,-2690.7000000000044,0,0,1654,0,-4675.8999999999996,-3869.6999999999989,0,0,0
Married Individuals,2065,P75,3307,0,-159,-809,-2,23,0,0,0,-13,-2060,-2947,151,0,-6794,-91,-3164,-3557,-6,-3,3353,0,-6675,-5851,-134,0,-1
Married Individuals,2065,P90,3059,-11,-345,-1300,-5,28,60,0,0,-24,-3077,-3314,337,0,-9484,-273,-3807,-4312,-56,-22,3474,0,-7622,-9052,-402,0,-33
Married Individuals,2065,P95,3678,0,-498,-2211,-7,0,15,0,0,-35,-4677,-4179,490,0,-9985,-559,-5015,-4624,-106,0,3794,0,-7854,-9722,-604,0,-42
Married Individuals,2065,P99,3627,0,-4835,-1845,-64,0,-111,0,0,-45,-7774,-7116,3175,0,-8562,-3143,-8024,-9101,-265,0,4614,0,-8785,-9391,-4282,0,-89
Never Married Individuals,2015,P10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Never Married Individuals,2015,P25,0,0,0,0,0,0,0,0,0,0,-12.599999999998545,0,0,0,0,0,-12.600000000000364,0,0,0,0,0,0,0,0,0,0
Never Married Individuals,2015,P5,0,0,0,0,0,0,0,0,0,0,0,-104.80000000000007,0,0,0,0,0,-104.79999999999995,0,0,0,0,0,0,0,0,0
Never Married Individuals,2015,P50,0,0,0,0,0,0,0,0,0,0,-0.2000000000007276,-124.20000000000073,0,0,0,0,-20.700000000000728,-4,0,0,0,0,0,0,0,0,0
Never Married Individuals,2015,P75,0,-72,0,-5,0,0,0,0,0,0,-327,0,0,0,0,0,-438,0,0,0,0,0,0,0,0,0,-6
Never Married Individuals,2015,P90,0,-453,0,-3,0,0,0,0,0,0,0,-122,0,0,0,0,-47,-320,0,0,0,0,0,0,0,0,-51
Never Married Individuals,2015,P95,0,0,0,-263,0,0,0,0,0,0,-182,-21,0,0,0,0,0,0,-241,0,0,0,0,0,0,0,0
Never Married Individuals,2015,P99,0,0,0,0,0,0,0,0,0,0,0,-833,0,0,0,0,0,-1457,0,0,0,0,0,0,0,0,0
Never Married Individuals,2025,P10,10.47,0,0,0,0,0,0,0,0,0,672.82999999999993,1338.6100000000006,0,0,0,0,458.11000000000058,1546.079999999999,0,0,0,0,0,0,0,0,0
Never Married Individuals,2025,P25,56.5,0,0,0,0,0,0,0,0,0,559.09999999999854,630.40000000000146,0,0,-143.40000000000009,0,570.60000000000036,632.70000000000073,0,0,0,0,-143.40000000000009,0,0,0,0
Never Married Individuals,2025,P5,0.33999999999999631,0,0,0,0,0,0,0,0,0,687.73,117.86000000000001,0,0,0,0,828.67999999999938,117.86999999999989,0,0,0,0,0,0,0,0,0
Never Married Individuals,2025,P50,70.900000000000091,0,0,0,0,0,0,0,0,0,-60.299999999999272,-148.20000000000073,0,0,-26.699999999998909,0,-10.5,-257.79999999999927,0,0,0,0,-26.699999999998909,0,0,0,0
Never Married Individuals,2025,P75,0,-132,-63,-73,-1,0,0,0,0,0,117,-479,49,0,-387,-63,-394,-359,0,-1,0,0,-387,0,0,0,-5
Never Married Individuals,2025,P90,366,-356,-93,-349,-3,15,0,0,0,0,25,-270,210,0,-488,-93,-233,-620,0,0,86,0,-488,0,0,0,-36
Never Married Individuals,2025,P95,0,0,-363,-319,-5,0,219,0,-260,0,-301,-727,350,0,-604,-363,-1702,-462,0,11,0,0,-604,0,0,-4538,-86
Never Married Individuals,2025,P99,0,0,-2555,290,-33,205,164,0,0,-33,-3578,-2849,2313,0,-448,-2555,-4379,-927,0,0,0,0,-448,0,0,-214,49
Never Married Individuals,2035,P10,34.92,0,0,0,0,0,0,0,0,0,1476.42,1192.6500000000005,0,0,0,0,1438.25,1087.2099999999991,0,0,0,0,0,0,0,0,0
Never Married Individuals,2035,P25,141.19999999999993,0,0,0,0,0,0,0,0,0,927.29999999999927,1104.6999999999989,0,0,2498.1999999999998,0,876.20000000000073,1049.1000000000004,0,0,0,0,2498.1999999999998,0,0,0,0
Never Married Individuals,2035,P5,3.1099999999999994,0,0,0,0,0,0,0,0,0,257.13000000000011,388.27,0,0,0,0,240.36999999999989,481.04000000000019,0,0,0,0,0,0,0,0,0
Never Married Individuals,2035,P50,375.69999999999982,0,0,0,0,0,0,0,0,0,193.60000000000218,-368,0,0,-281.29999999999927,0,-223.39999999999782,-203.5,0,0,0,0,-281.29999999999927,0,0,0,0
Never Married Individuals,2035,P75,396,-12,-54,-85,-1,-7,0,0,0,0,-493,-696,36,0,-931,-54,-905,-964,0,-1,367,0,-931,0,0,0,-8
Never Married Individuals,2035,P90,821,-126,-230,-431,-3,81,0,0,0,0,-287,-1116,219,0,-1455,-230,-1001,-965,0,0,139,0,-1455,0,0,0,-52
Never Married Individuals,2035,P95,657,0,-367,-668,-5,-148,197,0,0,-18,-1290,-1671,352,0,-1484,-367,281,-1420,0,0,-143,0,-1484,0,0,-1865,-168
Never Married Individuals,2035,P99,-433,0,-724,834,-11,0,-10,0,0,0,-2803,-6636,719,0,-1478,-724,-5586,-3280,0,-275,0,0,-1478,0,0,-468,-26
Never Married Individuals,2045,P10,43.04,0,0,0,0,0,0,0,0,0,2158.6800000000003,1163.5600000000004,0,0,0,0,2345.9900000000016,1024.3099999999995,0,0,0,0,0,0,0,0,0
Never Married Individuals,2045,P25,342.1,0,0,0,0,0,0,0,0,0,1462.2999999999993,1348.8999999999996,0,0,2680.7,0,1458.2000000000007,1395.3000000000011,0,0,0,0,2680.7,0,0,0,0
Never Married Individuals,2045,P5,7.07,0,0,0,0,0,0,0,0,0,329.09000000000015,186.59999999999991,0,0,0,0,364.21999999999935,566.49000000000012,0,0,0,0,0,0,0,0,0
